type,is_pyramid,units,entry_date,entry_price,exit_date,exit_price,stop_price,pnl_points,holding_hours,exit_reason,trade_id
Long,False,1.0,2025-03-21 16:00:00,3032.09,2025-03-22 00:00:00,3010.97,3008.1,-22.17,24,Signal Exit,256
Long,False,1.0,2025-03-26 16:00:00,3030.36,2025-03-26 20:00:00,3027.55,3000.4,-3.11,0,Signal Exit,257
Long,False,1.0,2025-03-27 12:00:00,3033.44,2025-03-28 00:00:00,3052.21,3013.96,17.72,24,Signal Exit,258
Long,False,1.0,2025-03-28 04:00:00,3057.41,2025-03-28 08:00:00,3055.55,3019.86,-2.16,0,Signal Exit,259
Long,False,1.0,2025-03-28 12:00:00,3075.13,2025-03-28 20:00:00,3076.32,3041.03,0.89,0,Signal Exit,260
Long,False,1.0,2025-03-29 00:00:00,3083.78,2025-03-29 04:00:00,3080.71,3051.44,-3.37,0,Signal Exit,261
Long,False,1.0,2025-03-31 04:00:00,3087.9,2025-03-31 20:00:00,3119.56,3059.96,31.36,0,Signal Exit,262
Long,True,1.0,2025-03-31 08:00:00,3089.22,2025-03-31 20:00:00,3119.56,3059.96,30.04,0,Signal Exit,263
Long,False,1.0,2025-04-01 04:00:00,3124.33,2025-04-01 08:00:00,3120.51,3083.35,-4.12,0,Signal Exit,264
Long,False,1.0,2025-04-01 12:00:00,3145.83,2025-04-01 16:00:00,3127.58,3102.08,-18.55,0,Signal Exit,265
Long,False,1.0,2025-04-01 20:00:00,3130.43,2025-04-02 00:00:00,3113.7,3106.07,-17.78,24,Signal Exit,266
Long,False,1.0,2025-04-02 04:00:00,3118.65,2025-04-02 08:00:00,3115.15,3082.36,-3.8,0,Signal Exit,267
Long,False,1.0,2025-04-02 12:00:00,3125.69,2025-04-02 16:00:00,3125.06,3088.02,-0.93,0,Signal Exit,268
Long,False,1.0,2025-04-03 00:00:00,3125.82,2025-04-03 04:00:00,3124.2,3091.49,-1.92,0,Signal Exit,269
Long,False,1.0,2025-04-03 08:00:00,3162.32,2025-04-03 12:00:00,3147.94,3083.94,-14.68,0,Signal Exit,270
Long,False,1.0,2025-04-09 20:00:00,3066.51,2025-04-10 08:00:00,3086.98,3008.85,19.42,24,Signal Exit,271
Long,False,1.0,2025-04-10 12:00:00,3125.34,2025-04-10 16:00:00,3108.67,3038.59,-16.97,0,Signal Exit,272
Long,False,1.0,2025-04-10 20:00:00,3124.46,2025-04-11 16:00:00,3212.31,3131.84,86.8,24,Signal Exit,273
Long,True,2.0,2025-04-11 04:00:00,3170.85,2025-04-11 16:00:00,3212.31,3131.84,82.32,0,Signal Exit,274
Long,False,1.0,2025-04-11 20:00:00,3213.77,2025-04-12 04:00:00,3230.95,3173.42,16.13,24,Signal Exit,275
Long,True,2.0,2025-04-12 00:00:00,3240.53,2025-04-12 04:00:00,3230.95,3173.42,-19.76,0,Signal Exit,276
Long,False,1.0,2025-04-14 04:00:00,3219.1,2025-04-14 08:00:00,3223.69,3187.85,4.29,0,Signal Exit,277
Long,False,1.0,2025-04-14 12:00:00,3232.41,2025-04-14 16:00:00,3227.84,3179.15,-4.87,0,Signal Exit,278
Long,False,1.0,2025-04-15 04:00:00,3212.64,2025-04-15 08:00:00,3212.56,3167.69,-0.38,0,Signal Exit,279
Long,False,1.0,2025-04-15 12:00:00,3228.37,2025-04-15 16:00:00,3225.59,3182.78,-3.08,0,Signal Exit,280
Long,False,1.0,2025-04-16 00:00:00,3221.3,2025-04-17 12:00:00,3344.56,3300.35,122.21,24,Signal Exit,281
Long,True,2.0,2025-04-16 04:00:00,3229.77,2025-04-17 12:00:00,3344.56,3300.35,227.48,24,Signal Exit,282
Long,False,1.0,2025-04-17 20:00:00,3327.29,2025-04-18 00:00:00,3296.45,3288.34,-31.89,24,Signal Exit,283
Long,False,1.0,2025-04-18 04:00:00,3320.68,2025-04-22 16:00:00,3468.63,3379.31,144.65,96,Signal Exit,284
Long,True,2.0,2025-04-21 04:00:00,3331.29,2025-04-22 16:00:00,3468.63,3379.31,272.58,24,Signal Exit,285
Long,False,1.0,2025-04-29 04:00:00,3352.15,2025-04-29 08:00:00,3337.62,3254.92,-14.83,0,Signal Exit,286
Long,False,1.0,2025-04-29 16:00:00,3323.09,2025-04-29 20:00:00,3309.33,3275.18,-14.06,0,Signal Exit,287
Long,False,1.0,2025-04-30 04:00:00,3319.98,2025-04-30 08:00:00,3317.17,3272.36,-3.11,0,Signal Exit,288
Long,False,1.0,2025-05-05 20:00:00,3312.9,2025-05-06 00:00:00,3311.96,3229.28,-1.99,24,Signal Exit,289
Long,False,1.0,2025-05-06 04:00:00,3328.71,2025-05-07 08:00:00,3400.67,3346.68,70.91,24,Signal Exit,290
Long,True,1.0,2025-05-07 04:00:00,3423.0,2025-05-07 08:00:00,3400.67,3346.68,-22.63,0,Signal Exit,291
Long,False,1.0,2025-05-07 16:00:00,3388.0,2025-05-07 20:00:00,3387.02,3327.78,-1.28,0,Signal Exit,292
Long,False,1.0,2025-05-08 08:00:00,3376.6,2025-05-08 16:00:00,3343.19,3332.44,-33.71,0,Signal Exit,293
Long,False,1.0,2025-05-08 20:00:00,3344.28,2025-05-09 00:00:00,3330.14,3287.47,-15.19,24,Signal Exit,294
Long,False,1.0,2025-05-10 00:00:00,3344.98,2025-05-10 04:00:00,3328.78,3287.84,-16.5,0,Signal Exit,295
Long,False,1.0,2025-05-19 08:00:00,3234.85,2025-05-19 12:00:00,3212.03,3161.05,-23.12,0,Signal Exit,296
Long,False,1.0,2025-05-19 16:00:00,3232.29,2025-05-20 00:00:00,3231.76,3175.44,-1.58,24,Signal Exit,297
Long,False,1.0,2025-05-20 04:00:00,3233.11,2025-05-20 08:00:00,3222.55,3189.18,-10.86,0,Signal Exit,298
Long,False,1.0,2025-05-20 16:00:00,3222.83,2025-05-21 08:00:00,3290.72,3207.46,66.84,24,Signal Exit,299
Long,False,1.0,2025-05-21 12:00:00,3307.58,2025-05-22 16:00:00,3327.81,3290.02,19.18,24,Signal Exit,300
Long,False,1.0,2025-05-23 08:00:00,3300.22,2025-05-24 04:00:00,3360.75,3298.5,59.48,24,Signal Exit,301
Long,False,1.0,2025-05-26 12:00:00,3347.69,2025-05-26 16:00:00,3337.49,3308.46,-10.5,0,Signal Exit,302
Long,False,1.0,2025-05-27 00:00:00,3337.91,2025-05-27 12:00:00,3341.22,3320.05,3.01,0,Signal Exit,303
Long,False,1.0,2025-05-30 00:00:00,3321.58,2025-05-30 04:00:00,3316.6,3252.35,-5.28,0,Signal Exit,304
Long,False,1.0,2025-06-02 08:00:00,3310.1,2025-06-02 12:00:00,3308.81,3266.89,-1.59,0,Signal Exit,305
Long,False,1.0,2025-06-02 16:00:00,3352.6,2025-06-03 12:00:00,3361.04,3348.97,7.39,24,Signal Exit,306
Long,True,2.0,2025-06-03 04:00:00,3381.72,2025-06-03 12:00:00,3361.04,3348.97,-41.96,0,Signal Exit,307
Long,False,1.0,2025-06-04 04:00:00,3352.55,2025-06-04 12:00:00,3359.2,3325.17,6.35,0,Signal Exit,308
Long,False,1.0,2025-06-05 00:00:00,3371.68,2025-06-05 12:00:00,3369.72,3323.18,-2.26,0,Signal Exit,309
Long,True,1.0,2025-06-05 04:00:00,3373.52,2025-06-05 12:00:00,3369.72,3324.26,-4.1,0,Signal Exit,310
Long,False,1.0,2025-06-05 16:00:00,3371.31,2025-06-06 00:00:00,3344.27,3342.06,-28.09,24,Signal Exit,311
Long,True,1.0,2025-06-05 20:00:00,3392.7,2025-06-06 00:00:00,3344.27,3342.06,-49.48,24,Signal Exit,312
Long,False,1.0,2025-06-06 04:00:00,3356.61,2025-06-06 16:00:00,3359.72,3329.89,2.81,0,Signal Exit,313
Long,False,1.0,2025-06-11 16:00:00,3345.66,2025-06-11 20:00:00,3333.14,3306.42,-12.82,0,Signal Exit,314
Long,False,1.0,2025-06-12 04:00:00,3346.89,2025-06-12 16:00:00,3346.51,3325.72,-0.68,0,Signal Exit,315
Long,False,1.0,2025-06-12 20:00:00,3379.07,2025-06-13 16:00:00,3414.95,3354.2,34.83,24,Signal Exit,316
Long,True,2.0,2025-06-13 04:00:00,3388.12,2025-06-13 16:00:00,3414.95,3354.2,53.06,0,Signal Exit,317
Long,False,1.0,2025-06-13 20:00:00,3422.33,2025-06-16 12:00:00,3431.72,3405.19,6.84,72,Signal Exit,318
Long,True,2.0,2025-06-14 00:00:00,3426.46,2025-06-16 12:00:00,3431.72,3405.19,6.92,48,Signal Exit,319
Long,False,1.0,2025-06-16 20:00:00,3415.05,2025-06-17 00:00:00,3404.6,3386.63,-11.5,24,Signal Exit,320
Long,False,1.0,2025-06-17 08:00:00,3402.75,2025-06-17 12:00:00,3387.7,3360.47,-15.35,0,Signal Exit,321
Long,False,1.0,2025-06-17 16:00:00,3387.59,2025-06-18 00:00:00,3379.39,3352.97,-9.25,24,Signal Exit,322
Long,False,1.0,2025-06-23 20:00:00,3380.68,2025-06-24 04:00:00,3376.32,3337.44,-5.41,24,Signal Exit,323
Short,False,1.0,2025-06-30 08:00:00,3263.86,2025-07-01 04:00:00,3308.65,3299.54,-44.82,24,Stop Loss Exit,324
Short,False,1.0,2025-07-02 00:00:00,3340.19,2025-07-02 08:00:00,3338.09,3376.85,1.8,0,Signal Exit,325
Long,False,1.0,2025-07-02 08:00:00,3338.09,2025-07-02 16:00:00,3334.72,3319.83,-3.67,0,Signal Exit,326
Long,True,1.0,2025-07-02 12:00:00,3340.01,2025-07-02 16:00:00,3334.72,3310.65,-5.59,0,Signal Exit,327
Long,False,1.0,2025-07-02 20:00:00,3342.19,2025-07-03 00:00:00,3340.97,3311.83,-2.27,24,Signal Exit,328
Long,False,1.0,2025-07-03 04:00:00,3358.38,2025-07-03 08:00:00,3349.49,3318.62,-9.19,0,Signal Exit,329
Long,False,1.0,2025-07-03 16:00:00,3353.16,2025-07-03 20:00:00,3346.06,3326.76,-7.4,0,Signal Exit,330
Long,False,1.0,2025-07-04 04:00:00,3328.77,2025-07-04 20:00:00,3334.64,3309.87,5.57,0,Signal Exit,331
Long,False,1.0,2025-07-07 04:00:00,3337.36,2025-07-07 08:00:00,3328.94,3316.55,-8.72,0,Signal Exit,332
Long,False,1.0,2025-07-08 04:00:00,3337.23,2025-07-08 08:00:00,3334.75,3284.82,-2.78,0,Signal Exit,333
Short,False,1.0,2025-07-09 04:00:00,3303.0,2025-07-10 04:00:00,3315.81,3314.6,-12.84,24,Stop Loss Exit,334
Short,False,1.0,2025-07-10 08:00:00,3317.52,2025-07-10 16:00:00,3320.86,3337.34,-3.64,0,Signal Exit,335
Short,False,1.0,2025-07-10 20:00:00,3320.4,2025-07-11 04:00:00,3324.84,3346.35,-4.47,24,Signal Exit,336
Long,False,1.0,2025-07-11 04:00:00,3324.84,2025-07-11 08:00:00,3323.61,3293.74,-1.53,0,Signal Exit,337
Long,False,1.0,2025-07-11 12:00:00,3333.61,2025-07-12 04:00:00,3356.39,3318.19,21.73,24,Signal Exit,338
Long,False,1.0,2025-07-14 04:00:00,3362.93,2025-07-14 12:00:00,3356.99,3340.08,-6.24,0,Signal Exit,339
Long,False,1.0,2025-07-14 16:00:00,3372.08,2025-07-14 20:00:00,3363.98,3338.84,-8.4,0,Signal Exit,340
Long,False,1.0,2025-07-15 08:00:00,3345.37,2025-07-15 20:00:00,3354.87,3330.24,9.2,0,Signal Exit,341
Long,False,1.0,2025-07-17 00:00:00,3343.7,2025-07-17 08:00:00,3346.43,3303.3,2.43,0,Signal Exit,342
Long,False,1.0,2025-07-18 16:00:00,3349.75,2025-07-19 00:00:00,3353.71,3315.74,2.91,24,Signal Exit,343
Long,False,1.0,2025-07-21 04:00:00,3348.84,2025-07-21 08:00:00,3349.18,3335.35,0.04,0,Signal Exit,344
Long,False,1.0,2025-07-21 12:00:00,3351.36,2025-07-22 08:00:00,3396.52,3349.63,44.11,24,Signal Exit,345
Long,True,1.0,2025-07-22 04:00:00,3398.87,2025-07-22 08:00:00,3396.52,3362.97,-2.65,0,Signal Exit,346
Long,False,1.0,2025-07-22 20:00:00,3391.28,2025-07-23 08:00:00,3427.28,3377.88,34.95,24,Signal Exit,347
Long,True,1.0,2025-07-23 00:00:00,3426.56,2025-07-23 08:00:00,3427.28,3377.88,0.42,0,Signal Exit,348
Long,False,1.0,2025-07-23 20:00:00,3428.14,2025-07-24 00:00:00,3398.24,3401.54,-30.95,24,Stop Loss Exit,349
Short,False,1.0,2025-07-28 08:00:00,3333.74,2025-08-02 00:00:00,3348.64,3315.12,-13.85,120,Stop Loss Exit,350
Long,False,1.0,2025-08-04 20:00:00,3370.29,2025-08-05 12:00:00,3372.11,3335.1,0.77,24,Signal Exit,351
Long,False,1.0,2025-08-05 16:00:00,3373.73,2025-08-05 20:00:00,3351.36,3348.71,-22.67,0,Signal Exit,352
Long,False,1.0,2025-08-06 00:00:00,3389.59,2025-08-06 04:00:00,3379.09,3330.84,-10.8,0,Signal Exit,353
Long,False,1.0,2025-08-06 08:00:00,3383.3,2025-08-06 12:00:00,3374.69,3361.94,-8.91,0,Signal Exit,354
Long,False,1.0,2025-08-07 00:00:00,3377.56,2025-08-07 04:00:00,3371.68,3342.39,-6.18,0,Signal Exit,355
Long,False,1.0,2025-08-07 12:00:00,3379.78,2025-08-07 20:00:00,3378.33,3349.08,-1.75,0,Signal Exit,356
Long,False,1.0,2025-08-08 00:00:00,3390.22,2025-08-08 12:00:00,3395.78,3357.21,5.26,0,Signal Exit,357
Long,True,1.0,2025-08-08 04:00:00,3399.81,2025-08-08 12:00:00,3395.78,3357.21,-4.33,0,Signal Exit,358
Long,False,1.0,2025-08-08 16:00:00,3402.08,2025-08-08 20:00:00,3386.24,3364.21,-16.14,0,Signal Exit,359
Long,False,1.0,2025-08-09 00:00:00,3395.25,2025-08-11 04:00:00,3403.61,3361.96,6.56,48,Signal Exit,360
Long,True,1.0,2025-08-09 04:00:00,3398.48,2025-08-11 04:00:00,3403.61,3356.95,3.33,48,Signal Exit,361
Short,False,1.0,2025-08-12 04:00:00,3351.52,2025-08-18 16:00:00,3348.97,3352.47,3.87,144,Signal Exit,362
Short,False,1.0,2025-08-18 20:00:00,3345.45,2025-08-21 00:00:00,3340.75,3335.47,5.21,72,Stop Loss Exit,363
Short,False,1.0,2025-08-21 08:00:00,3346.88,2025-08-22 00:00:00,3343.69,3352.52,3.16,24,Signal Exit,364
Short,False,1.0,2025-08-22 04:00:00,3338.97,2025-08-23 00:00:00,3367.95,3350.03,-29.01,24,Stop Loss Exit,365
Short,True,1.0,2025-08-22 08:00:00,3338.44,2025-08-23 00:00:00,3367.95,3350.03,-29.54,24,Stop Loss Exit,366
Short,False,1.0,2025-08-25 04:00:00,3371.25,2025-08-25 20:00:00,3370.52,3385.23,0.43,0,Signal Exit,367
Long,False,1.0,2025-08-25 20:00:00,3370.52,2025-08-26 04:00:00,3365.51,3350.16,-6.06,24,Signal Exit,368
Long,False,1.0,2025-08-26 12:00:00,3372.12,2025-08-27 12:00:00,3380.54,3358.12,7.37,24,Signal Exit,369
Long,True,1.0,2025-08-27 04:00:00,3389.76,2025-08-27 12:00:00,3380.54,3358.12,-9.52,0,Signal Exit,370
Long,False,1.0,2025-08-27 16:00:00,3381.46,2025-08-27 20:00:00,3376.78,3360.56,-4.98,0,Signal Exit,371
Long,False,1.0,2025-08-28 00:00:00,3388.04,2025-08-28 08:00:00,3395.78,3360.55,7.44,0,Signal Exit,372
Long,True,1.0,2025-08-28 04:00:00,3396.29,2025-08-28 08:00:00,3395.78,3360.55,-0.81,0,Signal Exit,373
Long,False,1.0,2025-08-28 16:00:00,3395.88,2025-08-29 08:00:00,3414.82,3381.98,17.89,24,Signal Exit,374
Long,True,1.0,2025-08-28 20:00:00,3404.01,2025-08-29 08:00:00,3414.82,3381.98,9.76,24,Signal Exit,375
Long,False,1.0,2025-08-29 16:00:00,3412.18,2025-08-29 20:00:00,3410.69,3395.25,-1.79,0,Signal Exit,376
Long,False,1.0,2025-08-30 00:00:00,3445.45,2025-09-01 04:00:00,3444.29,3393.1,-2.96,48,Signal Exit,377
Long,True,1.0,2025-08-30 04:00:00,3452.58,2025-09-01 04:00:00,3444.29,3393.1,-10.09,48,Signal Exit,378
Long,False,1.0,2025-09-01 12:00:00,3474.71,2025-09-01 20:00:00,3470.08,3421.01,-4.93,0,Signal Exit,379
Long,True,2.0,2025-09-01 16:00:00,3477.79,2025-09-01 20:00:00,3470.08,3420.39,-16.02,0,Signal Exit,380
Long,False,1.0,2025-09-02 00:00:00,3474.15,2025-09-02 16:00:00,3476.92,3456.68,2.47,0,Signal Exit,381
Long,True,2.0,2025-09-02 04:00:00,3474.73,2025-09-02 16:00:00,3476.92,3456.68,3.78,0,Signal Exit,382
Long,False,1.0,2025-09-02 20:00:00,3489.9,2025-09-03 08:00:00,3530.12,3453.43,39.17,24,Signal Exit,383
Long,True,2.0,2025-09-03 00:00:00,3520.27,2025-09-03 08:00:00,3530.12,3453.43,19.1,0,Signal Exit,384
Long,False,1.0,2025-09-03 12:00:00,3530.85,2025-09-04 04:00:00,3563.77,3512.73,31.87,24,Signal Exit,385
